fit_time,win_length_sec,weights,thresh,seed,sample,n_mfcc,max_points,hop_length_sec,distance,alpha,mean_auc,std_auc,rank,mean_train_auc,std_train_auc
8.597159544626871,0.8222222222222222,"(2, 1)",3000.0,28,16,15,150,0.2777777777777778,<function wasserstein at 0x7d55b84b4ae0>,0.7555555555555556,0.6971226142278774,0.09072931367745107,72,0.7677033871478316,0.025974728256054562
11.915370225906372,0.7333333333333334,"(2, 1)",1000.0,28,13,25,200,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.6111111111111112,0.6853817235396183,0.03932772220876495,73,0.7248507665174332,0.10999067033858981
6.468221187591553,0.37777777777777777,"(1,)",3000.0,28,15,25,200,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.9,0.6845189897821476,0.08546953548626621,74,0.6703895898340343,0.04205295094368875
14.416057109832764,0.2888888888888889,"(2, 1)",2333.3333333333335,28,12,25,200,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.8277777777777778,0.6797329863119338,0.04696670309753065,75,0.6933579794690906,0.03925941043091258
12.491299231847128,0.9111111111111112,"(2, 1)",1222.2222222222222,28,10,20,250,0.14444444444444446,<function wasserstein at 0x7d55b84b4ae0>,0.32222222222222224,0.6786075766338925,0.0973043890119045,76,0.6758807036584814,0.03689441097436453
7.09921932220459,0.5555555555555556,"(1, 1)",1222.2222222222222,28,11,20,100,0.14444444444444446,<function wasserstein at 0x7d55b84b4ae0>,0.538888888888889,0.677646038172354,0.03702982394326291,77,0.677246416135305,0.038449716777625986
6.699649810791016,0.6444444444444445,"(2, 1)",2555.5555555555557,28,16,10,100,0.1,<function wasserstein at 0x7d55b84b4ae0>,0.6111111111111112,0.6774484287642183,0.06902482900405302,78,0.7539072039072039,0.07159993413033053
5.189791361490886,0.8222222222222222,"(2, 1)",2777.777777777778,28,11,15,100,0.18888888888888888,<function wasserstein at 0x7d55b84b4ae0>,0.32222222222222224,0.6733420088683246,0.019619246115772346,79,0.6928910595577262,0.04169290043716131
3.5926779905954995,0.37777777777777777,"(1, 1)",1666.6666666666667,28,19,25,200,0.3666666666666667,<function wasserstein at 0x7d55b84b4ae0>,0.4666666666666667,0.6724214382109119,0.04366300562086409,80,0.7254296115407226,0.05292036724402591
2.5574901898701987,0.6444444444444445,"(1, 1)",1888.888888888889,28,11,15,150,0.3666666666666667,<function wasserstein at 0x7d55b84b4ae0>,0.538888888888889,0.6609793715056873,0.12930342926025037,81,0.738225252114141,0.0259912461853991
162.28284994761148,0.4666666666666667,"(1, 2)",2555.5555555555557,28,16,25,150,0.1,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.6607624831309041,0.0269117016207959,82,0.7477524533080088,0.034506107462038874
7.923610687255859,0.9111111111111112,"(1, 1)",2777.777777777778,28,19,20,100,0.1,<function wasserstein at 0x7d55b84b4ae0>,0.6111111111111112,0.6534605745132062,0.057168069041768216,83,0.6696049834938723,0.060541229491636865
20.304369767506916,0.8222222222222222,"(1, 2)",2555.5555555555557,28,17,20,200,0.1,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.6446067090803932,0.06418008209563386,84,0.7348516709627821,0.01181933846288181
3.291163762410482,0.37777777777777777,"(1,)",2333.3333333333335,28,13,25,200,0.32222222222222224,<function wasserstein at 0x7d55b84b4ae0>,0.6111111111111112,0.642004048582996,0.06390012441026241,85,0.7312248451137341,0.058437938782686515
1.7223602930704753,0.7333333333333334,"(1,)",2333.3333333333335,28,13,20,250,0.32222222222222224,<function wasserstein at 0x7d55b84b4ae0>,0.4666666666666667,0.6386446886446886,0.05190167268835911,86,0.6782401754623977,0.08182424348549534
6.283121665318807,1.0,"(1,)",1888.888888888889,28,19,25,200,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.6336225178330442,0.07762548857422857,87,0.6565187898521232,0.07049458796984191
1.3434601624806721,1.0,"(1, 2)",1000.0,28,17,20,100,0.5,<function wasserstein at 0x7d55b84b4ae0>,0.4666666666666667,0.627327935222672,0.07678262173360734,88,0.8024827024827025,0.0437616230211364
5.326604286829631,0.9111111111111112,"(2, 1)",1888.888888888889,28,14,20,100,0.18888888888888888,<function wasserstein at 0x7d55b84b4ae0>,0.25,0.6268170426065163,0.03175943963441302,89,0.6053441414552526,0.022466210201581377
3.419930934906006,0.7333333333333334,"(1, 2)",3000.0,28,14,20,250,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.25,0.6155629458261037,0.07921089712879907,90,0.6362128612128611,0.060064374090719304
1.628880262374878,0.6444444444444445,"(2, 1)",1444.4444444444443,28,14,20,100,0.3666666666666667,<function wasserstein at 0x7d55b84b4ae0>,0.32222222222222224,0.6079670329670329,0.05188793702096928,91,0.5888515805182472,0.035694612796862805
0.5605054696400961,0.2,"(1,)",1666.6666666666667,28,14,25,200,0.5,<function wasserstein at 0x7d55b84b4ae0>,0.32222222222222224,0.6059427414690572,0.06936226416843533,92,0.6215970243748022,0.010420381514928549
3.219724178314209,0.5555555555555556,"(1, 2)",1222.2222222222222,28,11,25,150,0.3666666666666667,<function wasserstein at 0x7d55b84b4ae0>,0.3944444444444445,0.5982166955851166,0.11388266816845541,93,0.6885678107900329,0.020952788819453175
0.9771622021993002,0.6444444444444445,"(1, 1)",2555.5555555555557,28,12,15,250,0.5,<function wasserstein at 0x7d55b84b4ae0>,0.25,0.5893531906689802,0.10816956573596512,94,0.6291943653054765,0.07890272192730176
5.550539255142212,0.5555555555555556,"(2, 1)",1666.6666666666667,28,12,15,100,0.18888888888888888,<function wasserstein at 0x7d55b84b4ae0>,0.6111111111111112,0.5790871409292461,0.11027075077315292,95,0.6759214036991815,0.0762188456135469
0.5284350713094076,0.37777777777777777,"(1, 1)",1888.888888888889,28,12,25,100,0.5,<function wasserstein at 0x7d55b84b4ae0>,0.25,0.5764411027568922,0.08736987332301749,96,0.6052785691674579,0.061008865388425544
5.238270918528239,0.5555555555555556,"(1,)",2777.777777777778,28,19,15,250,0.14444444444444446,<function wasserstein at 0x7d55b84b4ae0>,0.25,0.5584008097165992,0.0840067391658419,97,0.6390692126803238,0.05916247524977282
0.7307993570963541,0.4666666666666667,"(1, 2)",1222.2222222222222,28,11,25,200,0.3666666666666667,<function wasserstein at 0x7d55b84b4ae0>,0.32222222222222224,0.5148592635434741,0.12041919221501332,98,0.6462318545651878,0.002511095944769557
1.240299145380656,0.6444444444444445,"(1, 1)",2111.1111111111113,28,17,20,100,0.3666666666666667,<function wasserstein at 0x7d55b84b4ae0>,0.25,0.4663148255253518,0.053627530431600665,99,0.6551926468593136,0.04748271192621495
1.230879783630371,0.5555555555555556,"(1,)",1444.4444444444443,28,16,20,100,0.32222222222222224,<function wasserstein at 0x7d55b84b4ae0>,0.25,0.451701368806632,0.08296764138228974,100,0.5287229231673676,0.0923320881610294
